Supplier_ID,SR_L2,SR_L1,SR_LC,SR_ME,PI_L2,PI_L1,PI_LC,PI_ME,SW_L2,SW_L1,SW_LC,SW_ME,SQC_L2,SQC_L1,SQC_LC,SQC_ME
A_{33},0.34445048762347846,0.39095428976071467,0.3382155807053847,0.41069899424267514,0.4811529336706148,0.5209000577704631,0.4848988546656271,0.4456657776295366,0.5234173607271146,0.6036486855817703,0.5232238194119164,0.6909367304331123,0.9364304473870941,0.9531639757934752,0.9316456007545348,0.9861276422229682
A_{34},0.3476063164637218,0.37861553314159113,0.34326842825493076,0.3566858996502391,0.5772227092905301,0.5568827496324413,0.5807189957732632,0.3968575798631506,0.3747738755267586,0.4356139429916141,0.3755619039289856,0.5002180596833968,0.912886370541042,0.9356386305627848,0.9064875576812954,0.981180003862932
A_{35},0.5670818896282738,0.6151925289625979,0.5629743146873375,0.572896612778867,0.2645406103100397,0.2815365210535287,0.28829898562858247,0.12755868204994492,0.4311576743800512,0.4953952230475665,0.4324297819407803,0.58133038486911,0.923560483034089,0.9443807182712238,0.9183641683092914,0.9824956084842256
A_{36},0.3726049235924489,0.40859622913564014,0.3686310200851252,0.3870504703639229,0.501118035516489,0.5557002870710794,0.5028824176851595,0.42047586340523097,0.38623723897089274,0.4453954406645048,0.3863879334296626,0.5126374815715246,0.9150818918495521,0.9389574624370952,0.90946148387571,0.9832682616956784
A_{37},0.31699355851768984,0.3482310282690588,0.3126091247843987,0.3383386698926111,0.7542799704832224,0.787468345970847,0.7480448919566798,0.7889722848795768,0.11408190015006496,0.12974179464080826,0.11581995820532508,0.1552536271004315,0.7861927546841726,0.8223920093913825,0.7757742524547574,0.8670408452688672
A_{38},0.3282533497276873,0.35649278646710525,0.310388323583538,0.3566018948001743,1,1,1,1,0.22982057366422506,0.24887435176721576,0.2283914316049537,0.31596047896946877,0.5915575832772362,0.6302252928816414,0.5996985800506647,0.5118180122190422
A_{39},0.1852068645413551,0.2005882576580221,0.1815888059608602,0.18267185288750004,0.28838213242263055,0.3141156612488627,0.3142193019111421,0.16220379959109177,0.44101027111411345,0.5065084271458911,0.441409323979081,0.5801449799469566,0.8592858515487941,0.8869446842939355,0.8491695055187931,0.9375274701074244
A_{40},0.37322494904707526,0.40788609740461845,0.3684665699880224,0.38836679216052045,0.4085291337852402,0.4147786403336776,0.40259345941423574,0.30393785376361676,0.27202778798835386,0.2965313938159068,0.26955771298614173,0.3566839481765105,0.9413182676582952,0.957403101591763,0.9370090477301132,0.9888934251418968
A_{41},0.36491838401141014,0.39949193159063817,0.36066341626768667,0.38219626810479834,0.7642353331442565,0.7762463265910097,0.772277764608654,0.6330792517246951,0.1517589896780843,0.17647555756952368,0.15312756760312235,0.18909751692379212,0.747341310664636,0.7837842897079191,0.7480649398388699,0.7416478347403798
A_{42},0.6728790988656734,0.6866630940227644,0.6668743347153174,0.6590416711451736,0.8943785944206925,0.8864294923874295,0.8965955777493836,0.8677161670737541,0.6713218171920767,0.6910780557901153,0.6697930569894273,0.7371027210959014,0.8522448253024976,0.8797104421286965,0.8417806992800618,0.9281832971018292
A_{43},0.25282649382189737,0.2948334050562059,0.24982541472921937,0.3331955490686553,0.5726331497412115,0.6278358285862015,0.5783749494401831,0.5448828936971353,0.24896586921275685,0.276277610340238,0.2508383547224785,0.353370014962445,0.8592811094063018,0.8844995533278261,0.8491569716857124,0.9286585095815842
A_{44},0.6783253067061938,0.7406746459038824,0.6577074703641765,0.726026170363368,0.6561320814986749,0.6842394351726309,0.6686092484230801,0.5086711075413959,0.4056447203204024,0.45862886541346054,0.40548459369706097,0.5413032471331455,0.9122271647392698,0.9357661999907184,0.9076181631465696,0.9713385785491752
A_{45},0.8271220748824477,0.8311473511386229,0.8243250840927704,0.809044197206196,0.235289682759671,0.24934460308108575,0.262204196014396,0.08188929372453495,0.5981187959025726,0.6020782953542505,0.5944035799133811,0.6574215849635371,0.9276227335011595,0.9471109687436434,0.9223254405975831,0.9857779638179722
A_{46},0.41552093676217133,0.4516764144741348,0.3967069680194011,0.4582078608921641,0.4989528693146615,0.5118571011305957,0.5132514557586906,0.31339335314993144,0.2869767017033049,0.32919370001595755,0.28850353292620917,0.38274261363742434,0.9077343907871894,0.9320877650105828,0.9012408869157732,0.9809485265119074
A_{47},0.35618217244582806,0.3885810049555368,0.3517273923000451,0.3672425479462098,0.4722575290355518,0.49841859349154116,0.4801915707108245,0.4850298087535557,0.4864373943254102,0.562751735722165,0.4868096114744146,0.6535665319800199,0.4044581173692418,0.40504736292663945,0.38713925024412826,0.3412474460007202
A_{48},0.6375148093005323,0.6622637997179558,0.6309013500770909,0.6068049757300875,0.5317375355863624,0.5912390664849141,0.5429055462810095,0.49921290729107287,0.5702388834161842,0.5700482469037538,0.5667952244431687,0.6254133608743613,0.848314928581773,0.8748747729944821,0.8382694714679523,0.9197360534553876
A_{49},0.5570644179386914,0.584008646661683,0.5530010359473551,0.551489574002819,0.5989855150215365,0.6767404198500929,0.6039881875528261,0.5149690881054275,0.5407188309927672,0.533778556671319,0.5377459817398801,0.5879482230131252,0.9195501575415749,0.9421194108698698,0.9136783766160714,0.9873480167550746
A_{50},0.5167995351327916,0.5622777232135268,0.5142769304064382,0.5355833297935102,0.44461582277671324,0.48442148321816575,0.46008545518082156,0.3795263357868161,0.25386123217893175,0.2890782796627606,0.2559650219657627,0.3460985975551434,0.9279352897417796,0.947446055784581,0.922635866139673,0.9860086682423168
A_{51},0.2724664364441869,0.31093356424205276,0.26620212138281335,0.335415095146952,0.5488511650266138,0.5255628036953214,0.5562250902804267,0.3527637323585216,0.14635520402888488,0.15667205407501328,0.14465846474165556,0.2047426844571416,0.8797343940841628,0.903290157178178,0.8706031688660459,0.9498105573024171
A_{52},0.6775177791747903,0.7212561349573697,0.6719036338673174,0.6674632422299974,0.43910368241488,0.46496695302208446,0.4439701562601061,0.3606301912373186,0.09193567918954212,0.1042648375506138,0.09187549220813912,0.11796609110259858,0.8684133325596142,0.8866332068220435,0.8593725511837478,0.9161354126466928
A_{53},0.37890003591947397,0.37687616357533654,0.3714368809538978,0.3304178326004035,0.7465488514546095,0.7678744013075051,0.7477129794552425,0.7055134465229516,0.3503224282426237,0.4031709161444838,0.3499207189973886,0.4598564346741102,0.7549163348416031,0.7991227432739397,0.7429944279919873,0.8681726424224713
A_{54},0.403975135335875,0.4420191857713263,0.3994067457193061,0.4204944839922972,0.471515408526995,0.5177911723843118,0.4947620566727519,0.31339430263213097,0.3806210626410511,0.4435834034987868,0.38094847700917805,0.5042668163824784,0.8293714961859262,0.8619174683694204,0.8317779263783349,0.8316666363842855
A_{55},0.7181107864048873,0.7325762391248557,0.7092465592613414,0.6804024429129326,0.7603659737757279,0.7939423992486638,0.7613212261291354,0.6488276242519609,0.18032671434302733,0.19839595820921668,0.1802817036287831,0.24094716908968544,0.8402619405585516,0.8694185552834921,0.8298519164886544,0.9194119622442606
A_{56},0.7157849770966049,0.729963455470953,0.7087425327932472,0.6849211066332056,0.48611079309663263,0.5311749354401581,0.4956482020749086,0.4409436107490275,0.29757216264144293,0.3244659781311749,0.29541804612517836,0.3930617811672463,0.9044851332407812,0.9212224231746394,0.8969994599148512,0.9550553282235992
A_{57},0.09300158378263931,0.0973530701898613,0.08961407211756152,0.08322797076638921,0.5597526637339758,0.602212402388661,0.5591698253210939,0.5181117917926873,0.45997463016518975,0.5297955569645515,0.4618613424486879,0.615568690598834,0.9048214932683966,0.9204666503196474,0.8972489258963651,0.9518552911805476
A_{58},0.8224346473186188,0.8426815323128846,0.8195782757661385,0.8110621966847701,0.3877319119564947,0.41952439758467946,0.40074325441470005,0.2566983237146036,0.19044026798893088,0.21806820303862,0.19052642476295575,0.23536673905386837,0.9315183896572188,0.9508468977747891,0.9265398072138444,0.9893798966290396
A_{59},0.33625074985490305,0.3813861723692424,0.32980751428256194,0.4001767981405727,0.835320793196848,0.8486523410155575,0.8310286073260232,0.8488166121697563,0.26325478934792373,0.3008884183236376,0.2649573576533739,0.3517801362189708,0.9501085096946015,0.9631536279619932,0.946762195692484,0.9858863519118296
A_{60},0,0,0,0,0.4094230074879719,0.44103682332945227,0.4330954134677299,0.2488240011586465,0.05011793511498094,0.05249548076566689,0.04999194018792458,0.07635632651119516,0.8596091483403118,0.8830932789076069,0.8500845055973936,0.9228319564411228
A_{61},0.5183786177194089,0.5637128381597704,0.5158424244699618,0.5354975215320129,0.3949947182434012,0.42720726857672325,0.418591865576209,0.316533153172077,0.5435039650971455,0.6345643014161076,0.5424683880932845,0.7281885656094131,0.9451279182983879,0.960421163589264,0.9411995051120524,0.9903264650552192
A_{62},0.6739971436225183,0.6983415576924399,0.669922560060578,0.6584301112504016,0.39334542235253767,0.42630453093847304,0.41808362203174076,0.28031582949103573,0.8145861613254001,0.8180078452311809,0.813963664603872,0.8547281965290188,0.9804460897116763,0.9849943397347284,0.9789088113478271,0.9938480271016435
A_{63},0.19347305111833993,0.21406247672671563,0.19299393394796233,0.20730850389316022,0.5363075499231893,0.5894424908049697,0.54404661041042,0.467719268390219,0.32748474020715596,0.3604379383351106,0.3254824701854413,0.43171274230744294,0.9553838099000785,0.9673201992598586,0.9520806713547278,0.9905617586827228
A_{64},0.7601404622496821,0.781638402480176,0.7551774864567419,0.747514904140631,0.5178771438638705,0.5653870090528987,0.5278538996406767,0.4708652639856785,0.6759570709604046,0.6908764924184093,0.6729652473536487,0.7412524749435443,0.9648077936389469,0.9744437530405512,0.962689907285088,0.9902915550875784
A_{65},0.48519878885689366,0.5343068064027682,0.4815316557418142,0.5192491417158099,0.21822868828225728,0.23591935052604926,0.2365242344866356,0.040947790365950615,0.6404643124063691,0.6501533908004413,0.6394199821006497,0.7037903011126996,0.933131543128347,0.9518750105591424,0.9283599847353152,0.9885572814818536
A_{66},0.21949603596954834,0.2526034817407974,0.21332938759811573,0.2845260699361152,0.4194164887971627,0.45763512167341014,0.4301184494089762,0.34645603312767703,0.23838449603141876,0.2679998747077015,0.23828218454491043,0.3142172996394501,0.9523891647393696,0.966914087739273,0.9489565486096526,0.9956896088787474
A_{67},0.13805926319338,0.14698389767280556,0.13317369835948395,0.12517024497863713,0.6033898221512972,0.6319457507747354,0.616347256813283,0.502366415748446,0.18649500162706178,0.21361624103595428,0.18754292743457668,0.2325061026829055,0.9411324035987122,0.9572743300164452,0.9368697719267994,0.9887737206441136
A_{68},0.4977306450617498,0.5329201710895055,0.4943350761328075,0.5012823390380996,0.692049041120715,0.7046267140282471,0.6974535017368476,0.6677142240393853,0.29549278079676083,0.3500731093757355,0.29867297493894096,0.3857608802927479,0.9480496657885171,0.9624237674563744,0.9443056718300992,0.9903682136467228
A_{69},0.9467065211074397,0.96510118738061,0.9442647123913213,0.9469652536163344,0.6169886331486314,0.6319824928186795,0.6262418391822677,0.47402271453827444,0.322865333212413,0.3620051001584128,0.3239498535255635,0.43570520643659383,0.9627266804283015,0.974179334156564,0.9601525382908044,0.9961459405810732
A_{70},0.3647811468976139,0.39553166281372665,0.36279884724319106,0.380535501786377,0.5647414609398559,0.6061168146777137,0.568410867941785,0.6110148151016758,0.4766268772070404,0.5431116046401829,0.4747009904290827,0.6228958034407783,0.9352391413559387,0.9534939066510756,0.9316202979748976,0.9825536828919316
A_{71},0.045236137398307695,0.058823494774868285,0.038219369093313575,0.08315333205280967,0.37659335234380026,0.4027773176294837,0.38959783965488265,0.3118066428016013,0.5323161799351102,0.5253975781201777,0.526314591320782,0.5804995206479633,0.8731371056383516,0.9005284888590923,0.8643181822395487,0.9524191643796434
A_{72},0.24276425153390344,0.2640621272451107,0.239487521481861,0.24703205351566607,0.48141258697147216,0.5220056038369071,0.49677939239318525,0.3322898154059897,0.30930824528091627,0.35773021539255395,0.3112288762469246,0.41499022212856945,0.9646320049416551,0.9738376176985792,0.9624084091050524,0.988985968430073
A_{73},0.4630151151823464,0.46266708098522497,0.45593617688276467,0.4151746802288778,0.37532740839918216,0.41317632174960134,0.3930297595555708,0.31653240571944824,0.2887473431226321,0.33145021874239566,0.2902527457896976,0.38404059282718506,0.9892941326643667,0.9923429057492212,0.988529937081662,0.9981168481277076
A_{74},0.7296065682346601,0.7461613740061127,0.7235602245337552,0.7042196788039536,0.40741934359820015,0.4372351260350708,0.4206629330003751,0.36534959498949743,0.4505439885297785,0.4227662355740442,0.4457545900529519,0.4753981649217978,0.9908156475197353,0.9934084281011716,0.99019749176955,0.99824940367864
A_{75},0.5138698766150521,0.5655569641075923,0.5097842578637573,0.5448705421890626,0.4123389585211276,0.4458832661225317,0.4228080111653552,0.388969211536759,0.37423714339454384,0.43814510559749265,0.3761874735427596,0.5003650474372707,0.9215626452553456,0.9438513021497914,0.91605176833018,0.9878899175788152
A_{76},0.8389445389038466,0.8651027014984771,0.8341548559224693,0.8162062890915354,0.47397082518625905,0.501608030386713,0.4795195325434692,0.4850300185508004,0,0,0,0,0.9165734650374865,0.9326570742481516,0.9103309545269376,0.963152428485027
A_{77},0.712755967442706,0.7318767908566326,0.7079299707111246,0.7109710562170948,0.7527930029603322,0.7882843985805091,0.7489838480087572,0.7669271190155436,0.6987017657125411,0.7209120294320147,0.6963800197053848,0.7806144910793901,0.9686580725725858,0.9775058153265792,0.9668621065342956,0.991774432627896
A_{78},0.4310263176523135,0.4354723604893231,0.42454376477719336,0.3947593275490403,0.7983588714008794,0.8222763475385916,0.7927108766074882,0.8110210335613313,0.17947544432401724,0.20992271100743803,0.18195694346456595,0.23432573652431657,0.848604603882996,0.8765722161766306,0.8389417028541283,0.9224726521888588
A_{79},0.4302823360673187,0.46934152651429384,0.4130414002886347,0.46740154668331396,0.07435872347504004,0.08770835310036829,0.08132358670403625,0.13857081008797728,0.22431039662019803,0.25588847435587,0.22665917707953087,0.30506149093162094,0.9225506037281992,0.9350601374764582,0.9161861054636448,0.9612075155948884
A_{80},0.24303404131668263,0.26874447874528923,0.2428283128663971,0.262473704851593,0.6427133629641927,0.675742113496088,0.6446632668286413,0.6204713339471668,0.28545169582820756,0.3259663228196129,0.28648497604666834,0.38079283998766605,0.9489532078526803,0.9629683045370734,0.9452391484171968,0.9904758066979228
A_{81},0.8496839491531126,0.8543356353664461,0.844521857454205,0.8204063968766607,0.17022604185796072,0.1653327157464329,0.16887728604992108,0.11810186482987402,0.41754340810405305,0.3876188789739404,0.4114014930175728,0.43304391639101303,0.9827892516481774,0.9880527376156064,0.9816500574106652,0.9980280383535264
A_{82},0.2236507992917023,0.2434593140899305,0.22127840737053028,0.23703425441857243,0.6683421074448707,0.6944481248688836,0.6723770183606591,0.5196950064765644,1,1,1,1,0.9761801910102352,0.98267478455555,0.9744991651823812,0.9950941089610088
A_{83},0.22443833923216114,0.24152145887179338,0.21826969072561148,0.21699180101018223,0.6035154044480493,0.6307562676151147,0.6121765553223946,0.540158326965893,0.5084062547454821,0.49728561759056383,0.5034735683317881,0.5494115763719387,0.9780699906454041,0.984831229725836,0.9765010091587124,0.997903470702042
A_{84},4.959298626249723e-14,0,0,0,0.5258300473473346,0.5328956649045744,0.5347888844287584,0.41732312664491095,0.33458880738260555,0.3771989284252648,0.3371198112594479,0.4643789631207691,0.8975095763723666,0.9177545989294186,0.8899441316259982,0.9560422971917646
A_{85},0.22523343594239528,0.24522586125252227,0.2231504743037225,0.2374555347385479,0.623153705961476,0.6930231432817883,0.6272726672047619,0.5779573383378296,0.6412595679287099,0.6541476668905771,0.6389903507122371,0.7023027938673876,0.7878839094034605,0.8139145369700217,0.77775386574828,0.8290755127891721
A_{86},0.6227363518086866,0.6255277437143271,0.6141784708604167,0.5712716603071374,0.7349179071428955,0.7612166204618538,0.7371575251535957,0.7007886362804056,0.6306968155614628,0.6433152301986457,0.6294061379558439,0.6972880001727985,0.9860893513398835,0.98976041139078,0.9851014809396104,0.9967119357651018
A_{87},0.4125259552640321,0.4544495242213491,0.4085673945514013,0.44233223401623445,0.6739402226485726,0.711652600765255,0.6708982967429943,0.6425201231157814,0.4383214159781503,0.4998053999706629,0.4383568297688006,0.5816538691099752,0.5498076660799716,0.5587705599281232,0.5525037833166256,0.36416883510438114
A_{88},0.3133966747188105,0.34185831490716967,0.30979149875147294,0.32230616994080896,0.1637113246148284,0.16419750037862213,0.17813855703109926,0,0.4406267193618449,0.5017531166409301,0.4433841909548123,0.5867241139131629,0.9887388150616172,0.9920295104472098,0.9879586436680962,0.9982716409791532
A_{89},0.4854495398154435,0.5321120161160333,0.4813551987086117,0.5053762042337206,0.7437198295611194,0.7759067847559988,0.7476752641139023,0.6803191559722371,0.5220163183144714,0.5100935123693155,0.5175868534826711,0.5550565586361249,1,1,1,1
A_{90},0.8924509400752039,0.9255926971833972,0.8846229977076328,0.8709852916381886,0.41292564268131104,0.4574098005185439,0.4250345182169384,0.35590395572974043,0.29333588219510176,0.3244160040587552,0.29389350309909124,0.3983842558595993,0.9239485219770613,0.9382268654408166,0.9180873682007168,0.9652566203927722
A_{91},0.9478217660167053,0.9663478918861435,0.9452951696733649,0.9490516903610685,0.26808589266993743,0.27313879859676393,0.28347330767735807,0.14960450008700785,0.4413314387978439,0.5015965237859309,0.4433509942710565,0.5843134054447926,0.9412845194162809,0.955612831069142,0.9376493835966871,0.9777756078803757
A_{92},0.14921690441333513,0.15886587854850384,0.14500802333020782,0.13594498307659506,0.44029301941330296,0.4765524692421889,0.4627761333601284,0.32598698752935684,0.21525258881635037,0.2515266488161157,0.2171590140277861,0.2752138660406578,0.9571465106529496,0.9698980301187132,0.9541544418378785,0.994594988774276
A_{93},0.28229047889378595,0.3071578797104403,0.2768848199819512,0.2873459388385797,0.5748983935048106,0.6107950798229624,0.5844271444125628,0.5763731594863503,0.40361417933232957,0.4707928450207799,0.4037018732938504,0.5371136641131058,0.965160228129568,0.9751686300494498,0.9631694733874876,0.9915732736725252
A_{94},0.8555236484141131,0.8618147765490423,0.8505737112751746,0.8298952067788945,0.47330301512885514,0.5147286841003827,0.4778123347196762,0.4692863245916582,0.36264958599547725,0.40476301728989855,0.3618886663024377,0.4720090383832763,0.9833234492256424,0.9883438721572184,0.9821397819757136,0.9979958418570296
